"id","text","screenName","created","favoriteCount","retweetCount"
"1463549313615810561","Wir stellen Kinder in den Mittelpunkt unserer Politik. Mit der Kindergrundsicherung bringen wir einen Neustart in d… https://t.co/Qb7bjY3ky6","ABaerbock",2021-11-24 16:45:22,575,15
"1463549312244359169","Mit dem #Koalitionsvertrag gießen wir ein solides Fundament für echte Veränderung: Unter anderem werden wir ein Kli… https://t.co/AfIxpT5Hb2","ABaerbock",2021-11-24 16:45:22,525,13
"1463549310642053129","Fortschritt ist das Leitmotiv, unter das wir die nächsten vier Jahre stellen wollen und müssen, denn es gilt die Pa… https://t.co/KPqkZKTpeH","ABaerbock",2021-11-24 16:45:21,167,4
"1463549308330983426","#MehrFortschrittWagen ist der Titel des Koalitionsvertrages, den wir heute gemeinsam mit SPD und FDP vorgestellt ha… https://t.co/Q0UGj5TWRj","ABaerbock",2021-11-24 16:45:21,1645,83
"1461653288378589188","Der @bundesrat hat in dieser dramatischen Lage das #Infektionsschutzgesetz einstimmig beschlossen. Gut, dass jetzt… https://t.co/JFXOZIhEob","ABaerbock",2021-11-19 11:11:14,1513,76
"1459868829052551177","Hilfsorganisationen müssen umgehend in das gesperrte Grenzgebiet gelassen werden. Ich appelliere an die polnische R… https://t.co/B5WNxuQ7uW","ABaerbock",2021-11-14 13:00:26,1447,91
"1459868827211210755","Es droht ein humanitäres Drama für die im Grenzgebiet #Belarus gestrandeten Menschen. Die Versorgungslage ist schle… https://t.co/jzsLYTIKAr","ABaerbock",2021-11-14 13:00:26,3711,311
"1459655496349241345","Deutschland sollte jetzt mit Europa und anderen Industriestaaten eine weltweite Allianz für klimaneutrales Wirtscha… https://t.co/mwaIRKT6Ul","ABaerbock",2021-11-13 22:52:44,825,35
"1459655494264631297","Die Staatengemeinschaft hat die Bedrohung der #Klimakrise erkannt, aber noch lange nicht gebannt. Nach der #COP26 b… https://t.co/8pXBx859Jh","ABaerbock",2021-11-13 22:52:43,1405,121
"1458116375285805058","Danke, @eucopresident, für das Treffen und das Gespräch zum Stand der Koalitionsverhandlungen mit Robert Habeck und… https://t.co/awfvg6EQsh","ABaerbock",2021-11-09 16:56:49,550,35
"1458039684836302852","Der Tag steht aber auch für Freude und Hoffnung. Für mutige Menschen, die für eine freie, demokratische Gesellschaf… https://t.co/fFDQkaue1t","ABaerbock",2021-11-09 11:52:04,1214,42
"1458039528963428355","Ich denke heute am #9November an den Schrecken von 1938 und an das schlimmste Kapitel der deutschen Geschichte. Der… https://t.co/FlU2Z90Drp","ABaerbock",2021-11-09 11:51:27,3035,188
"1457647076414828547","Masel tov und alles Gute den jüdischen Gemeinden zur Grundsteinlegung der neuen #Synagoge in #Potsdam - 83 Jahre na… https://t.co/XYAerODINO","ABaerbock",2021-11-08 09:51:59,918,48
"1456172043980976131","Wir sind es den Ermordeten und ihren Hinterbliebenen schuldig, rechter Gewalt auf allen Ebenen entschlossen entgege… https://t.co/AxQdiN63UH","ABaerbock",2021-11-04 08:10:44,1509,63
"1456172042676547585","Der Terror des #NSU war die schwerste rechtsterroristische Anschlagsserie in Deutschland und bis heute sind noch Fr… https://t.co/2COZa9PMll","ABaerbock",2021-11-04 08:10:43,1523,60
"1456172041355382786","Enver Simsek, Abdurrahim Özüdogru, Süleyman Tasköprü, Habil Kiliç, Mehmet Turgut, Ismail Yasar, Theodoros Boulgarid… https://t.co/HXCILpmdWu","ABaerbock",2021-11-04 08:10:43,4442,380
"1452983288595898380","Herzlichen Glückwunsch Frau Bundestagspräsidentin, liebe @baerbelbas! Alles Gute für Ihr Amt und die Aufgaben, die… https://t.co/iwTH6hlgL3","ABaerbock",2021-10-26 12:59:45,3675,93
"1450844226024091655","Seit dem 17. Januar sitzt Nawalny schon in russischer Willkürhaft. Er muss endlich freigelassen werden. #freenavalny","ABaerbock",2021-10-20 15:19:53,1025,56
"1450844224614805518","Gratulation an Alexej Nawalny zum #Sacharovpreis für geistige Freiheit. @navalny steht für den Kampf gegen Korrupti… https://t.co/bpB5XpGxwN","ABaerbock",2021-10-20 15:19:53,2056,131
"1450123118236872705","Herzlichen Glückwunsch an Thomas de Maizière, @AnjaSiegesmund und Torsten Zugehör zur Wahl in das Präsidium des… https://t.co/XMM2EnhQWR","ABaerbock",2021-10-18 15:34:28,488,25
"1449034693463183365","Gemeinsam mit Robert Habeck und unserem Sondierungsteam empfehle ich deshalb dem Länderrat am Sonntag, dass wir den… https://t.co/xMtMFMfgll","ABaerbock",2021-10-15 15:29:27,652,21
"1449034689843449859","Damit steckt in diesem Papier enorm viel für die Modernisierung unseres Staates, eine fortschrittliche Gesellschaft… https://t.co/Wurn3WrnHg","ABaerbock",2021-10-15 15:29:26,585,19
"1449034686894837764","Mit dem Bekenntnis zum Kohleausstieg 2030 und einem Vorziehen der Überprüfung in diese Legislatur, mit Windausbau a… https://t.co/EKuzYTXbVK","ABaerbock",2021-10-15 15:29:25,315,14
"1449034685024243716","Aber wir haben auch immer betont: Für uns ist es besonders zentral, dass wir mit weitreichenden Klimaschutzmaßnahme… https://t.co/ioOzpl9Wng","ABaerbock",2021-10-15 15:29:25,277,10
"1449034682524389378","Mit einem modernen Staat und schnelleren Genehmigungsverfahren. Mit einer Gesellschaftspolitik, die unserer moderne… https://t.co/zvYf11T5Zd","ABaerbock",2021-10-15 15:29:24,276,8
"1449034679668158469","Bei drei unterschiedlichen Parteien ist das keine Selbstverständlichkeit. Es bedeutet, Kompromisse zu schließen und… https://t.co/wXUbf6bhzs","ABaerbock",2021-10-15 15:29:24,314,11
"1449034674706292737","Wir haben intensiv gesprochen, Brücken gebaut, Gemeinsamkeiten gefunden. Und am Ende einen gemeinsamen Vorschlag vo… https://t.co/RqqaeqWYz2","ABaerbock",2021-10-15 15:29:22,2336,210
"1448262722030915588","2/2 Ihr Einsatz fand unter widrigsten Bedingungen statt, fern von ihren Familien, in einem von Kriegen schwer gezei… https://t.co/GFvLRr7Q9o","ABaerbock",2021-10-13 12:21:55,1285,35
"1448262463225532425","Ein Tag des Innehaltens: Nach 20 Jahren Afghanistan-Einsatz, der auf dramatische Weise endete, ehren wir mit dem Gr… https://t.co/e5GOQhC6w0","ABaerbock",2021-10-13 12:20:53,2351,117
"1447112035980955648","Herzlichen Glückwunsch, liebe @xsarahleee und @Dzienus, zur Wahl an die Spitze der @gruene_jugend! Und besten Dank… https://t.co/HmtJ4TEtbb","ABaerbock",2021-10-10 08:09:30,3231,98
"1446445867913842689","Der #Friedensnobelpreis für Maria Ressa und Dmitri Muratow ist ein wichtiges Zeichen für die Pressefreiheit. Unabhä… https://t.co/BiW5LPyf40","ABaerbock",2021-10-08 12:02:23,3272,190
"1442191652177678336","Dieses Ziel haben wir nicht erreicht. Aber die deutlichen Zuwächse sind ein starkes Mandat, dass die Grünen Verantw… https://t.co/viR4NH0NXy","ABaerbock",2021-09-26 18:17:39,12788,233
"1442191650617532424","Danke an die vielen Wähler*innen, die heute für Grün gestimmt haben! Danke für euer Vertrauen und eure Lust auf ein… https://t.co/u6AP10852O","ABaerbock",2021-09-26 18:17:38,35184,960
"1442037977274896385","In einer Demokratie zu leben, bedeutet, eine Wahl zu haben. Das ist ein hohes Gut - nutzen wir es. Es geht um unser… https://t.co/JQQWI3TouV","ABaerbock",2021-09-26 08:07:00,22171,1907
"1441808176706473986","Der Angriff auf unseren Wahlkampfstand in Plauen ist schockierend. Umso mehr gilt: wir müssen jeden Tag für unsere… https://t.co/1bD7IXjWJP","ABaerbock",2021-09-25 16:53:51,7564,675
"1441360973231575047","Ich will, dass die nächste Bundesregierung eine Klimaregierung wird und das geht nur mit starken Grünen.","ABaerbock",2021-09-24 11:16:49,4923,336
"1441360969192468489","Die Wahl am Sonntag ist eine Klimawahl. So wie in Köln gehen heute deutschlandweit zehntausende Kinder, Jugendliche… https://t.co/1sYgeqGk5I","ABaerbock",2021-09-24 11:16:48,11453,1137
"1440234188959932421","Die Radikalisierung des Querdenkermilieus bereitet mir große Sorgen. Wir sind alle gefordert, uns gegen den zunehmenden Hass zu stellen.","ABaerbock",2021-09-21 08:39:23,14081,727
"1440234187248652294","Mich erschüttert der furchtbare Mord an einem jungen Mann, der nur darum bat, die geltenden Regeln zu befolgen, ums… https://t.co/EyWpaeYUJz","ABaerbock",2021-09-21 08:39:23,32082,1662
"1439625416692621321","Ich freue mich auf die Diskussion heute Abend beim letzten TV #Triell ! https://t.co/iIj7FuNkt1","ABaerbock",2021-09-19 16:20:20,5350,252
"1438837046093692928","Ich freue mich, dass der Hauptsitz der Initiative Bauhaus der Erde in #Potsdam sein wird - ein gutes Signal für die… https://t.co/gvBMbogXSE","ABaerbock",2021-09-17 12:07:38,905,95
"1438527539463475203","Heute Abend bin ich um 20.15 Uhr im @ZDF #Klartext zu Gast. Ich freue mich auf die Diskussion mit den Bürgerinnen u… https://t.co/i44qfCitQR","ABaerbock",2021-09-16 15:37:46,2932,187
"1438507557543297030","Nach acht Jahren #GroKo braucht es endlich eine #Bildungsoffensive zwischen Bund, Ländern und Kommunen für… https://t.co/baVZn0VgZH","ABaerbock",2021-09-16 14:18:22,1514,117
