"id","text","screenName","created","favoriteCount","retweetCount"
"1461653288378589188","Der @bundesrat hat in dieser dramatischen Lage das #Infektionsschutzgesetz einstimmig beschlossen. Gut, dass jetzt… https://t.co/JFXOZIhEob","ABaerbock",2021-11-19 11:11:14,1483,73
"1459868829052551177","Hilfsorganisationen müssen umgehend in das gesperrte Grenzgebiet gelassen werden. Ich appelliere an die polnische R… https://t.co/B5WNxuQ7uW","ABaerbock",2021-11-14 13:00:26,1435,91
"1459868827211210755","Es droht ein humanitäres Drama für die im Grenzgebiet #Belarus gestrandeten Menschen. Die Versorgungslage ist schle… https://t.co/jzsLYTIKAr","ABaerbock",2021-11-14 13:00:26,3689,309
"1459655496349241345","Deutschland sollte jetzt mit Europa und anderen Industriestaaten eine weltweite Allianz für klimaneutrales Wirtscha… https://t.co/mwaIRKT6Ul","ABaerbock",2021-11-13 22:52:44,822,35
"1459655494264631297","Die Staatengemeinschaft hat die Bedrohung der #Klimakrise erkannt, aber noch lange nicht gebannt. Nach der #COP26 b… https://t.co/8pXBx859Jh","ABaerbock",2021-11-13 22:52:43,1402,120
"1458116375285805058","Danke, @eucopresident, für das Treffen und das Gespräch zum Stand der Koalitionsverhandlungen mit Robert Habeck und… https://t.co/awfvg6EQsh","ABaerbock",2021-11-09 16:56:49,548,36
"1458039684836302852","Der Tag steht aber auch für Freude und Hoffnung. Für mutige Menschen, die für eine freie, demokratische Gesellschaf… https://t.co/fFDQkaue1t","ABaerbock",2021-11-09 11:52:04,1213,42
"1458039528963428355","Ich denke heute am #9November an den Schrecken von 1938 und an das schlimmste Kapitel der deutschen Geschichte. Der… https://t.co/FlU2Z90Drp","ABaerbock",2021-11-09 11:51:27,3038,188
"1457647076414828547","Masel tov und alles Gute den jüdischen Gemeinden zur Grundsteinlegung der neuen #Synagoge in #Potsdam - 83 Jahre na… https://t.co/XYAerODINO","ABaerbock",2021-11-08 09:51:59,919,48
"1456172043980976131","Wir sind es den Ermordeten und ihren Hinterbliebenen schuldig, rechter Gewalt auf allen Ebenen entschlossen entgege… https://t.co/AxQdiN63UH","ABaerbock",2021-11-04 08:10:44,1509,63
